GeneID,Epithelial
CCSAP,0.01477977
CCSER1,0.015037146
CCSER2,0.4425803
CCT2,0.65318525
CCT3,0.81362087
CCT4,0.8312544
CCT5,0.56908447
CCT6A,0.7388906
CCT6B,0.031211287
CCT7,0.7251172
CCT8,0.8111553
CCT8L2,0.0
CCZ1,0.3357116
CCZ1B,0.09704432
CD101,0.0023584329
CD109,0.018014975
CD14,0.069664605
CD151,2.136907
CD160,0.0014584365
CD163,0.014075164
CD163L1,0.0011559246
CD164,1.4777123
CD164L2,0.39727998
CD177,0.045095768
CD180,0.0
CD19,0.00064628274
CD1A,0.0
CD1B,0.0
CD1C,0.0073388014
CD1D,0.004261246
CD1E,0.001511374
CD2,0.13117947
CD200,0.019436818
CD200R1,0.009374021
CD200R1L,0.0
CD207,0.0010111894
CD209,0.0010056217
CD22,0.002097437
CD226,0.012414132
CD24,3.7452347
CD244,0.008298637
CD247,0.04302093
CD248,0.0046554757
CD27,0.036279347
CD274,0.03840362
CD276,0.109457456
CD28,0.020763142
CD2AP,0.44056165
CD2BP2,0.4574692
CD300A,0.012532669
CD300C,0.00086708856
CD300E,0.008026572
CD300LB,0.0
CD300LD,0.0
CD300LF,0.012335528
CD300LG,0.0
CD302,0.44677892
CD320,0.29159808
CD33,0.011101843
CD34,0.008321815
CD36,0.44527352
CD37,0.18279026
CD38,0.19975872
CD3D,0.18126196
CD3E,0.08547855
CD3EAP,0.07479771
CD3G,0.047881458
CD4,0.10204545
CD40,0.299037
CD40LG,0.0059704348
CD44,1.7721138
CD46,1.2318189
CD47,1.8193241
CD48,0.117201805
CD5,0.028670432
CD52,0.48856995
CD53,0.069687895
CD55,2.5571713
CD58,0.14257348
CD59,6.5166216
CD5L,0.0
CD6,0.045470808
CD63,15.157284
CD68,0.19500609
CD69,0.2135458
CD7,0.08672081
CD70,0.0064684777
CD72,0.009674485
CD74,30.564775
CD79A,0.028221967
CD79B,0.009130928
CD80,0.0050040754
CD81,2.1913161
CD81-AS1,0.0014414506
CD82,0.33019537
CD83,0.4152977
CD84,0.018856915
CD86,0.004423881
CD8A,0.027199572
CD8B,0.024577413
CD9,7.620927
CD93,0.002409345
CD96,0.035838887
CD99,1.2659874
CD99L2,0.1305727
CDA,0.004880863
CDADC1,0.066500284
CDAN1,0.028747547
CDC123,0.33337313
CDC14A,0.08127994
CDC14B,0.11372681
CDC16,0.38968086
CDC20,0.0405749
CDC20B,0.0565494
CDC23,0.12051414
CDC25A,0.0041906615
CDC25B,0.22938503
CDC25C,0.003269648
CDC26,0.8266197
CDC27,0.18558735
CDC34,0.19603351
CDC37,0.8340496
CDC37L1,0.15186818
CDC37L1-DT,0.05968555
CDC40,0.2938096
CDC42,2.1666155
CDC42BPA,0.24218233
CDC42BPB,0.21568388
CDC42BPG,0.025312841
CDC42EP1,0.58440584
CDC42EP2,0.03883603
CDC42EP3,0.712976
CDC42EP4,0.28364152
CDC42EP5,0.08484442
CDC42SE1,0.44109687
CDC42SE2,0.36076596
CDC45,0.0066325124
CDC5L,0.361652
CDC6,0.014429245
CDC7,0.032523133
CDC73,0.20127599
CDCA2,0.010992277
CDCA3,0.022082586
CDCA4,0.058371324
CDCA5,0.013095092
CDCA7,0.030489333
CDCA7L,0.11943163
CDCA8,0.013651732
CDCP1,0.18148574
CDCP2,0.0
CDH1,0.8541556
CDH10,0.0
CDH11,0.054305494
CDH12,0.0019767159
CDH13,0.02198963
CDH15,0.0554165
CDH16,0.030855287
CDH17,0.0
CDH18,0.0
CDH19,0.0
CDH2,0.005634713
CDH20,0.0
CDH22,0.0
CDH23,0.006457032
CDH24,0.006516579
CDH26,0.18088305
CDH3,0.13077821
CDH4,0.0031420656
CDH5,0.0061176512
CDH6,0.049743515
CDH7,0.0020871768
CDH8,0.010776522
CDH9,0.0
CDHR1,0.0010772037
CDHR2,0.008163108
CDHR3,0.57369906
CDHR4,0.4066322
CDHR5,0.0
CDIP1,0.1004652
CDIPT,0.5022999
CDIPTOSP,0.011076492
CDK1,0.057145543
CDK10,0.29799742
CDK11A,0.10271256
CDK11B,0.19998512
CDK12,0.29631236
CDK13,0.18972687
CDK14,0.039399512
CDK15,0.001550303
CDK16,0.2955848
CDK17,0.12392566
CDK18,0.0673503
CDK19,0.15433559
CDK2,0.028715022
CDK20,0.08407726
CDK2AP1,0.06697312
CDK2AP2,2.1045868
CDK3,0.0
CDK4,0.4774376
CDK5,0.118142314
CDK5R1,0.0070142928
CDK5R2,0.0
CDK5RAP1,0.11282442
CDK5RAP2,0.17529754
CDK5RAP3,0.46371058
CDK6,0.096544914
CDK7,0.10860672
CDK8,0.07703825
CDK9,0.17634168
CDKAL1,0.06311965
CDKL1,0.042469524
CDKL2,0.34598234
CDKL3,0.05498296
CDKL4,0.003757786
CDKL5,0.12239398
CDKN1A,1.0102532
CDKN1B,0.36787885
CDKN1C,0.14051239
CDKN2A,0.1673235
CDKN2A-DT,0.0
CDKN2AIP,0.2010986
CDKN2AIPNL,0.18638356
CDKN2B,0.19639118
CDKN2B-AS1,0.02100476
CDKN2C,0.09642274
CDKN2D,0.10053918
CDKN3,0.03545954
CDNF,0.030405678
CDO1,0.0
CDON,0.061627347
CDPF1,0.025094703
CDR1,0.0
CDR1-AS,0.0020112435
CDR2,0.074288614
CDR2L,0.03804409
CDRT1,0.008060278
CDRT15,0.0
CDRT15L2,0.0
CDRT4,0.002417316
CDS1,1.0664443
CDS2,0.22226381
CDSN,0.0040136687
CDT1,0.032195378
CDV3,0.57756627
CDX1,0.0
CDX2,0.0
CDY2A,0.0
CDYL,0.105512924
CDYL2,0.01918579
CEACAM1,0.08114561
CEACAM16,0.004550352
CEACAM19,0.0059287488
CEACAM20,0.0
CEACAM21,0.0
CEACAM3,0.00064042205
CEACAM4,0.038759276
CEACAM5,0.12746352
CEACAM6,1.8149455
CEACAM7,0.010269781
CEACAM8,0.0016187684
CEBPA,0.77444106
CEBPA-DT,0.03880573
CEBPB,1.6367158
CEBPB-AS1,0.0056498926
CEBPD,3.9167724
CEBPE,0.0044572614
CEBPG,0.27030525
CEBPZ,0.3074182
CEBPZOS,0.34758082
ADA2,0.107994355
CECR2,0.057207737
CECR3,0.0
HDHD5,0.14060962
HDHD5-AS1,0.0067281765
TMEM121B,0.0
CECR7,0.006622008
CEL,0.0006616628
CELA1,0.0032335273
CELA2A,0.0
CELA2B,0.0
CELA3A,0.0
CELA3B,0.0
CELF1,0.88612264
CELF2,0.8894932
CELF2-AS1,0.0
CELF2-AS2,0.0
CELF3,0.0
CELF4,0.019222613
CELF5,0.0005602211
CELF6,0.0
CELSR1,0.29739025
CELSR2,0.07072911
CELSR3,0.0028525288
LINC02585,0.0
CEMIP,0.008889133
CEMP1,0.0
CEND1,0.0
CENPA,0.00088564673
CENPB,0.22955108
CENPBD1,0.040630314
CENPC,0.17960559
CENPE,0.008932293
CENPF,0.052146606
CENPH,0.045150552
CENPI,0.0017639939
CENPJ,0.0360699
CENPK,0.045184
CENPL,0.0705557
CENPM,0.3996485
CENPN,0.03503391
CENPO,0.017427381
CENPP,0.014783877
CENPQ,0.04273027
CENPT,0.09330567
CENPU,0.029503772
CENPV,0.08993012
CENPW,0.06382034
CEP104,0.17264237
CEP112,0.121319756
CEP120,0.06454478
CEP126,0.5109104
CEP128,0.02461653
CEP131,0.0773705
CEP135,0.10233295
CEP152,0.04515844
CEP162,0.12427646
CEP164,0.21868357
CEP170,0.1224221
CEP170B,0.22277112
CEP19,0.07280287
CEP192,0.051494528
CEP250,0.06865509
CEP290,0.2730565
CEP295,0.064431615
CEP295NL,0.0
CEP350,0.29288477
CEP41,0.18604001
CEP44,0.09811982
CEP55,0.004814932
CEP57,0.31175312
CEP57L1,0.045379832
CEP63,0.19884717
CEP68,0.09889995
CEP70,0.3146035
CEP72,0.027299639
CEP76,0.028601682
CEP78,0.14474519
CEP83,0.18395793
CEP83-DT,0.0014400007
CEP85,0.02839396
CEP85L,0.04411535
CEP89,0.15440048
CEP95,0.14652462
CEP97,0.11275965
CEPT1,0.11565577
CER1,0.0
CERCAM,0.039959915
CERK,0.105082095
CERKL,0.05474935
CERS1,0.0022980664
CERS2,0.7701882
CERS3,0.0
CERS3-AS1,0.0
CERS4,0.5220535
CERS5,0.07208339
CERS6,0.18435872
CES1,1.0145336
CES2,0.30488712
CES3,0.022525137
CES4A,0.20431939
CES5A,0.0
CETN2,2.9790246
CETN3,0.39638188
CETP,0.0022986697
CFAP100,0.19495712
CFAP126,1.0742269
CFAP157,0.61308694
CFAP161,0.07896938
CFAP20,0.5306533
CFAP206,0.14726903
CFAP221,0.44839555
CFAP36,0.76382273
CFAP43,0.5047777
CFAP44,0.31577903
CFAP45,0.5360444
CFAP46,0.16151056
CFAP47,0.06682707
CFAP52,0.39727017
CFAP53,0.8422001
CFAP54,0.12892318
CFAP57,0.19017892
CFAP58,0.08353465
CFAP58-DT,0.0
CFAP61,0.077015884
CFAP65,0.22685055
CFAP69,0.15414374
CFAP70,0.3273579
CFAP73,0.49651626
CFAP74,0.16318928
CFAP77,0.2296088
CFAP97,0.38637328
CFAP99,0.032200933
CFB,0.11505644
CFC1,0.0
CFD,0.36286786
CFDP1,0.80300766
CFH,0.33925602
CFHR1,0.0
CFHR3,0.00064042205
CFHR4,0.0
CFHR5,0.0
CFI,0.40463293
CFL1,5.218613
CFL2,0.3266996
CFLAR,1.3216445
CFLAR-AS1,0.016681176
CFP,0.028833564
CFTR,0.22686766
CGA,0.0
CGB3,0.0
CGB2,0.0
CGB5,0.0
CGB7,0.0025330016
CGB8,0.0
CGGBP1,0.3707967
CGN,0.25657228
CGNL1,0.3246339
CGREF1,0.0
CGRRF1,0.15651526
LOC101929798,0.0
CH17-125A10.2,0.0
SEC22B2P,0.37275508
CH17-340M24.3,0.8285403
CH25H,0.10517955
CH507-145C22.1,0.00059355743
LOC102724701,0.03648883
CH507-42P11.6,0.0
CH507-9B2.8,0.0
CHAC1,0.03174551
CHAC2,0.055263832
CHAD,0.00259094
CHADL,0.0851851
CHAF1A,0.035325814
CHAF1B,0.032233693
CHAMP1,0.15151905
CHAT,0.0
CHCHD1,0.8991422
CHCHD10,1.4377308
CHCHD2,5.782389
CHCHD3,0.3092843
CHCHD4,0.105933435
CHCHD5,0.99909294
CHCHD6,0.2823965
CHCHD7,0.70559084
CHD1,0.34726554
CHD1L,0.10244294
CHD2,0.55298674
CHD3,0.4463384
CHD4,0.73139614
CHD5,0.0
CHD6,0.3474667
CHD7,0.16827835
CHD8,0.15356201
CHD9,0.7683651
CHDH,0.06443126
CHEK1,0.025301773
CHEK2,0.022745354
CHERP,0.16903944
CHFR,0.06575055
CHGA,0.0
CHGB,0.0018185969
CHI3L1,0.81350356
CHI3L2,0.27849045
CHIA,0.13738002
CHIC1,0.06223204
CHIC2,0.15577593
CHID1,0.6077758
CHIT1,0.0055743717
CHKA,0.28008613
CHKB,0.11464637
CHKB-DT,0.03064771
CHKB-CPT1B,0.0
CHL1,0.13282824
CHL1-AS1,0.0
CHM,0.08052335
CHML,0.058756534
CHMP1A,0.25539684
CHMP1B,0.76255953
CHMP2A,2.0053434
CHMP2B,0.835259
CHMP3,0.94589037
CHMP4A,0.6953798
CHMP4B,1.242278
CHMP4C,0.2489176
CHMP5,1.3094655
CHMP6,0.21128958
CHMP7,0.1321814
CHN1,0.022072623
CHN2,0.035342436
CHODL,0.0007997298
CHODL-AS1,0.0
CHORDC1,0.22770226
CHP1,1.2998619
CHP2,0.05211617
CHPF,0.39937377
CHPF2,0.13095848
CHPT1,0.32396734
CHRAC1,0.26397353
CHRD,0.010894859
CHRDL1,0.0050205574
CHRDL2,0.08038144
CHRFAM7A,0.00046005475
CHRM1,0.0
CHRM2,0.0
CHRM3,0.012555117
CHRM3-AS1,0.0
CHRM3-AS2,0.0025485242
CHRM4,0.0
CHRM5,0.0
CHRNA1,0.0011534429
CHRNA10,0.018420583
CHRNA2,0.0
CHRNA3,0.0
CHRNA4,0.0
CHRNA5,0.005426962
CHRNA6,0.0
CHRNA7,0.004312968
CHRNA9,0.0042717755
CHRNB1,0.0488607
CHRNB2,0.0
CHRNB3,0.0
CHRNB4,0.0
CHRND,0.0
CHRNE,0.0019952673
CHRNG,0.0
CHST1,0.0014515237
CHST10,0.055110853
CHST11,0.12976608
CHST12,0.33334965
CHST13,0.0061652316
CHST14,0.04436312
CHST15,0.13149968
CHST2,0.028541002
CHST3,0.023974588
CHST4,0.0009242841
CHST5,0.0
CHST6,0.20415519
CHST7,0.054054067
CHST8,0.0014319379
CHST9,0.6743673
CHSY1,0.068250015
CHSY3,0.011060768
CHTF18,0.034697667
CHTF8,0.3288956
CHTOP,0.55269206
CHUK,0.09761927
CHURC1,0.6839343
CHURC1-FNTB,0.0
CIAO1,0.16499485
CIAPIN1,0.18636829
CIART,0.021843188
CIB1,3.9939687
CIB2,0.00763924
CIB3,0.0
CIB4,0.0
CIC,0.14520963
CIDEA,0.0
CIDEB,0.07828355
CIDEC,0.0
CIITA,0.065079
CILP,0.0035285382
CILP2,0.0013555111
CINP,0.22766146
CIPC,0.20503713
CIR1,0.7809463
CIRBP,5.148676
CIRBP-AS1,0.0017331145
CISD1,0.86945015
CISD2,0.69286436
CISD3,0.70012367
CISH,0.34043092
CISTR,0.0
CIT,0.124898024
CITED1,0.017122542
CITED2,4.4239244
CITED4,0.140326
CIZ1,0.14813504
CKAP2,0.041465245
CKAP2L,0.0044651492
CKAP4,0.3241121
CKAP5,0.11410857
CKB,2.3017244
CKLF,0.60606813
CKLF-CMTM1,0.0
CKM,0.006325316
CKMT1A,0.02111531
CKMT1B,0.03219652
CKMT2,0.0035417408
CKMT2-AS1,0.0436075
CKS1B,0.646389
CKS2,1.1345227
CLASP1,0.1347797
CLASP2,0.118712634
CLASRP,0.18221053
CLC,0.0
CLCA1,0.0
CLCA2,0.015481611
CLCA4,0.0019311679
CLCC1,0.104435846
CLCF1,0.06673433
CLCN1,0.0
CLCN2,0.021700997
CLCN3,0.28702524
CLCN4,0.033466693
CLCN5,0.060980473
CLCN6,0.072912954
CLCN7,0.1554573
CLCNKA,0.0108241495
CLCNKB,0.0052511846
CLDN1,0.42784387
CLDN10,0.2758378
CLDN10-AS1,0.0
CLDN11,0.005342095
CLDN12,0.19241166
CLDN14,0.0011401593
CLDN15,0.06916409
CLDN16,0.019420858
CLDN17,0.0
CLDN18,1.7128277
CLDN19,0.0
CLDN2,0.031859454
CLDN20,0.0
CLDN22,0.0037879795
CLDN23,0.1832908
CLDN25,0.0012790655
CLDN3,1.5502884
CLDN34,0.0
CLDN4,4.549736
CLDN5,0.021082161
CLDN6,0.010095765
CLDN7,2.1760347
CLDN8,0.071047485
CLDN9,0.109840155
CLDND1,0.24696283
CLDND2,0.018903429
CLEC10A,0.010967463
CLEC11A,0.15106514
CLEC12A,0.0083212005
CLEC12B,0.0
CLEC14A,0.015010895
CLEC16A,0.13862474
CLEC17A,0.0
CLEC18A,0.012770571
CLEC18B,0.0013146215
CLEC18C,0.0
CLEC19A,0.015863672
CLEC1A,0.00020919509
CLEC1B,0.0
CLEC2A,0.0
CLEC2B,0.20655912
CLEC2D,0.11423584
CLEC2L,0.00093882397
CLEC3A,0.0
CLEC3B,0.0
CLEC4A,0.009336246
CLEC4C,0.0
CLEC4D,0.00070186314
CLEC4E,0.008817853
CLEC4F,0.0
CLEC4G,0.0024360353
CLEC4M,0.0007050865
CLEC5A,0.0058320314
CLEC6A,0.0
CLEC7A,0.04056077
CLEC9A,0.0
CLECL1,0.011150623
CLGN,0.043825448
CLHC1,0.12309736
CLIC1,2.9708548
CLIC2,0.31709954
CLIC3,1.7212391
CLIC4,0.19781397
CLIC5,0.3027621
CLIC6,0.46121526
CLINT1,0.749464
CLIP1,0.5710858
CLIP1-AS1,0.004360807
CLIP2,0.007669371
CLIP3,0.005012717
CLIP4,0.12498713
CLK1,0.70293546
CLK2,0.07917467
CLK3,0.22231002
CLK4,0.177453
CLLU1,0.0
CLLU1OS,0.0015569107
CLMN,0.3613505
CLMP,0.005272866
CLN3,0.3763329
CLN5,0.27266818
CLN6,0.14175369
CLN8,0.18123813
CLNK,0.0021586623
CLNS1A,0.5214622
CLOCK,0.22797003
CLP1,0.05216049
CLPB,0.027035402
CLPP,0.5611817
CLPS,0.0
CLPSL1,0.0005363656
CLPSL2,0.00442791
CLPTM1,0.29298708
CLPTM1L,0.5442726
CLPX,0.19915837
CLRN1,0.0
CLRN1-AS1,0.0
CLRN2,0.0
CLRN3,0.0
CLSPN,0.019382142
CLSTN1,0.41020113
CLSTN2,0.018000443
CLSTN2-AS1,0.0
CLSTN3,0.21234539
CLTA,2.6990497
CLTB,0.91438085
CLTC,0.91097647
CLTCL1,0.020600107
CLU,3.7189481
CLUAP1,0.6318716
CLUH,0.13828582
CLUL1,0.021573551
CLVS1,0.0
CLVS2,0.0
CLYBL,0.01362837
CLYBL-AS1,0.0
CMA1,0.0
CMAS,0.29892462
CMBL,0.21691604
CMC1,0.45032355
CMC2,0.2545453
CMC4,0.0057308623
CMIP,0.31225938
CMKLR1,0.0022154646
CMPK1,1.0246136
CMPK2,0.14721376
CMSS1,0.18996978
CMTM1,0.0
CMTM2,0.0
CMTM3,0.07318933
CMTM4,0.24620976
CMTM5,0.0
CMTM6,0.8234673
CMTM7,0.48593593
CMTM8,0.74464285
CMTR1,0.068889156
CMTR2,0.17328957
CMYA5,0.04733582
CNBD1,0.0
CNBD2,0.1004
CNBP,1.9837743
CNDP1,0.0
CNDP2,0.78266996
CNEP1R1,0.04709223
CNFN,0.07558024
CNGA1,0.011753443
CNGA3,0.0
CNGA4,0.002347419
CNGB1,0.00023470599
CNGB3,0.00023470599
CNIH1,0.9764129
CNIH2,0.069276325
CNIH3,0.06517857
CNIH4,1.1482347
CNKSR1,0.18162508
CNKSR2,0.001012833
CNKSR3,0.14819247
CNN1,0.0056306953
CNN2,0.755386
CNN3,1.1537277
CNNM1,0.0053950427
CNNM2,0.054703295
CNNM3,0.06549947
CNNM4,0.0738257
CNOT1,0.32935134
CNOT10,0.14432879
CNOT11,0.22722031
CNOT2,0.38546553
CNOT3,0.20676468
CNOT4,0.32574588
CNOT6,0.16137598
CNOT6L,0.20941083
CNOT7,0.6757356
CNOT8,0.19662035
CNP,0.18868555
CNPPD1,0.20955238
CNPY1,0.0
CNPY2,1.3199964
CNPY3,0.32267305
CNPY4,0.033288464
CNR1,0.07760536
CNR2,0.0014414506
CNRIP1,0.004573751
CNST,0.10586063
CNTD1,0.09577251
CNTD2,0.0043147174
CNTF,0.008869306
CNTFR,0.0
CNTLN,0.10440008
CNTN1,0.02691808
CNTN2,0.0
CNTN3,0.04067279
CNTN4,0.03069603
CNTN4-AS1,0.002507271
CNTN5,0.025071312
CNTN6,0.026035776
CNTNAP1,0.005177011
CNTNAP2,0.0096231885
CNTNAP3,0.018073928
CNTNAP3B,0.06093353
CNTNAP4,0.0
CNTNAP5,0.0
CNTRL,0.32835838
CNTROB,0.12463003
COA1,0.43015236
COA3,1.4172151
COA4,0.7390169
COA5,0.35304365
COA6,0.4019613
COA7,0.042130183
COASY,0.26296347
COBL,0.26555496
COBLL1,0.32206947
COCH,0.008309824
COG1,0.09732846
COG2,0.101694666
COG3,0.16035512
COG4,0.1637566
COG5,0.111986645
COG6,0.1417292
COG7,0.18688963
COG8,0.08272781
COIL,0.18655485
COL10A1,0.003145337
COL11A1,0.0048936885
COL11A2,0.00022406237
COL12A1,0.035865407
COL13A1,0.00064628274
COL14A1,0.0043908246
COL15A1,0.007801896
COL16A1,0.057562377
COL17A1,0.036882754
COL18A1,0.07536014
COL18A1-AS1,0.0
COL19A1,0.0022175466
COL1A1,0.19444627
COL1A2,0.08122629
COL20A1,0.0
COL21A1,0.100517355
COL22A1,0.0039429273
COL23A1,0.0
COL24A1,0.0
COL25A1,0.0010411027
COL26A1,0.0034875786
COL27A1,0.16015266
COL28A1,0.04851824
COL2A1,0.0
COL3A1,0.0486043
COL4A1,0.035149112
COL4A2,0.05698667
COL4A2-AS1,0.0
COL4A2-AS2,0.0
COL4A3,0.23656198
CERT1,0.24207067
COL4A4,0.16265151
COL4A5,0.075883195
COL4A6,0.0061618513
COL5A1,0.024715006
COL5A2,0.009114784
COL5A3,0.0005352815
COL6A1,0.075419776
COL6A2,0.04367384
COL6A3,0.011619421
COL6A5,0.0
COL6A6,0.0
COL7A1,0.010484137
COL8A1,0.21113639
COL8A2,0.0062333588
COL9A1,0.0022625418
COL9A2,0.11443305
COL9A3,0.032567766
COLCA1,0.45691386
COLCA2,0.058870777
COLEC10,0.0009324196
COLEC11,0.0010348985
COLEC12,0.34733608
COLGALT1,0.077752344
COLGALT2,0.00072581164
COLQ,0.0046014367
COMMD1,0.5095891
COMMD10,0.18292026
COMMD2,0.38664848
COMMD3,0.51667863
COMMD4,0.45614758
COMMD5,0.24528308
COMMD6,3.419855
COMMD7,0.49845347
COMMD8,0.24614215
COMMD9,0.21629596
COMP,0.0024523966
COMT,1.7804402
COMTD1,0.2611986
COPA,0.53320086
COPB1,0.41525072
COPB2,0.47853363
COPE,1.9283392
COPG1,0.3161883
COPG2,0.062706776
COPRS,0.6077376
COPS2,0.27674064
COPS3,0.29523993
COPS4,0.2536265
COPS5,0.38918138
COPS6,0.74979174
COPS7A,0.2920023
COPS7B,0.12147496
COPS8,0.34339297
COPZ1,0.9775177
COPZ2,0.031178456
COQ10A,0.11312926
COQ10B,0.3028476
COQ2,0.112931654
COQ3,0.05293702
COQ4,0.7392627
COQ5,0.16322276
COQ6,0.10556935
COQ7,0.23610188
COQ9,0.25532058
CORIN,0.013776924
CORO1A,0.20396198
CORO1B,0.63090736
CORO1C,0.14434403
CORO2A,0.21581756
CORO2B,0.021186516
CORO6,0.0038729534
CORO7,0.10890089
CORO7-PAM16,0.0
CORT,0.0
COTL1,0.21866705
COX10,0.0945952
COX11,0.268862
COX14,2.6708567
COX15,0.10972361
COX16,0.14722817
COX17,1.9524478
COX18,0.06253719
COX19,0.24547201
COX20,0.87417644
COX4I1,6.680038
COX4I2,0.0010987176
COX5A,2.2641711
COX5B,3.7995093
COX6A1,4.5588703
COX6A2,0.0
COX6B1,4.187954
COX6B2,0.012085944
COX6C,4.5620866
COX7A1,0.022345304
COX7A2,5.533041
COX7A2L,1.7250255
COX7B,2.9011753
COX7B2,0.0
COX7C,9.7104645
COX8A,3.6798108
COX8C,0.00063481875
CP,1.2797118
CPA1,0.0
CPA2,0.0
CPA3,0.054601602
CPA4,0.00037561948
CPA5,0.0
CPA6,0.0024559721
CPAMD8,0.1156538
CPB1,0.0022605732
CPB2,0.36221772
CPB2-AS1,0.0007467903
CPD,0.41258848
CPE,0.037540466
CPEB1,0.011451379
CPEB1-AS1,0.0074827615
CPEB2,0.14146721
CPEB2-DT,0.009319207
CPEB3,0.07796899
CPEB4,0.38958552
CPED1,0.00085010997
CPLX1,0.015206719
CPLX2,0.0
CPLX3,0.0
CPLX4,0.0
CPM,1.5460659
CPN1,0.0
CPN2,0.00023470599
CPNE1,0.4125393
CPNE2,0.187821
CPNE3,0.72797036
CPNE4,0.007696505
CPNE5,0.007370862
CPNE6,0.0
CPNE7,0.0026454877
CPNE8,0.08728803
CPNE9,0.0
CPO,0.0
CPOX,0.061918333
CPPED1,0.10005922
CPQ,0.14977783
CPS1,0.011916916
CPSF1,0.10651713
CPSF2,0.18043576
CPSF3,0.12180947
INTS11,0.32772827
CPSF4,0.112099476
CPSF4L,0.0
CPSF6,0.29853618
CPSF7,0.25211865
CPT1A,0.107039414
CPT1B,0.0047569494
CPT1C,0.0045633614
CPT2,0.117346995
CPTP,0.13461982
CPVL,0.03380227
CPXCR1,0.0024794727
CPXM1,0.009233093
CPXM2,0.011909154
CPZ,0.0
CR1,0.00065418513
CR1L,0.013775336
CR2,0.0009667111
CRABP1,0.0
CRABP2,0.22689092
CRACR2A,0.022679
CRACR2B,0.38080645
CRADD,0.1387078
CRAT,0.08084275
CRAT37,0.015069888
CRB1,0.002179675
CRB2,0.001959168
CRB3,0.9695975
CRBN,0.26234293
CRCP,0.12735847
CRCT1,0.0
CREB1,0.21766315
CREB3,0.36530545
CREB3L1,0.61663693
CREB3L2,0.32662946
CREB3L3,0.0
CREB3L4,0.13319409
CREB5,0.032693304
CREBBP,0.26143324
CREBL2,0.30889967
CREBRF,0.5270644
CREBZF,0.18739903
CREG1,0.5515989
CREG2,0.0
CRELD1,0.137518
CRELD2,0.4889596
CREM,0.41178262
CRH,0.007490913
CRHBP,0.003873207
CRHR1,0.0048556803
CRHR2,0.0
CRIM1,0.37383953
CRIP1,0.7110605
CRIP2,0.7752974
CRIP3,0.003063119
CRIPT,0.38179657
CRISP1,0.0
CRISP2,0.14565682
CRISP3,0.003833571
CRISPLD1,0.04992922
CRISPLD2,0.037495382
CRK,0.43819422
CRKL,0.19193518
CRLF1,0.17982489
CRLF2,0.0
CRLF3,0.05889905
CRLS1,0.5714617
CRMP1,0.0
CRNDE,2.332925
CRNKL1,0.09269548
CRNN,0.00085823704
CROCC,0.23653163
CROCC2,0.096022874
CROT,0.105204806
CRP,0.0007476336
CRTAC1,0.7756123
CRTAM,0.018811433
CRTAP,0.3555379
CRTC1,0.07760904
CRTC2,0.09696456
CRTC3,0.15405622
CRTC3-AS1,0.0039861705
CRX,0.00090991415
CRY1,0.1804325
CRY2,0.17182036
CRYAB,0.092589445
CRYBA1,0.0
CRYBA2,0.0
CRYBA4,0.0
CRYBB1,0.0
CRYBB2,0.01823298
CRYBB3,0.0
CRYBG3,0.081956886
CRYGA,0.0
CRYGB,0.0
CRYGC,0.0
CRYGD,0.0017118973
CRYGN,0.0
CRYGS,0.0022929595
CRYL1,0.20453957
CRYM,0.24101742
CRYM-AS1,0.0049602846
CRYZ,0.23436733
CRYZL1,0.1865148
CS,0.26791647
CSAD,0.15767515
CSAG1,0.0009066433
CSDC2,0.0
CSDE1,1.5563148
CSE1L,0.14384273
CSE1L-AS1,0.0018715973
CSF1,0.10455398
CSF1R,0.007004467
CSF2,0.07754983
CSF2RA,0.008696914
CSF2RB,0.0061545135
CSF3,0.057383925
CSF3R,0.8782988
CSGALNACT1,0.00996484
CSGALNACT2,0.06808062
CSH1,0.0
CSH2,0.0
CSHL1,0.0
CSK,0.083174095
CSMD1,0.020372445
CSMD2,0.0010195044
CSMD2-AS1,0.0
CSMD3,0.0060636634
CSN1S1,0.0
CSN2,0.0
CSN3,0.0
CSNK1A1,1.3716475
CSNK1A1L,0.00055089814
CSNK1D,0.61810184
CSNK1E,0.45156986
CSNK1G1,0.15440226
CSNK1G2,0.21512952
CSNK1G2-AS1,0.0
CSNK1G3,0.17612667
CSNK2A1,0.29609454
CSNK2A2,0.16134389
CSNK2A3,0.004701253
CSNK2B,1.0409436
CSPG4,0.0017271191
CSPG5,0.064466424
CSPP1,0.33967456
CSRNP1,0.6454227
CSRNP2,0.14371888
CSRNP3,0.035804085
CSRP1,0.4461486
CSRP2,0.056313187
KAT14,0.036190532
CSRP3,0.0
CST1,0.004774714
CST11,0.0
CST2,0.0
CST3,9.644933
CST4,0.0
CST5,0.04512562
CST6,1.0027103
CST7,0.11377781
CST8,0.0
CST9L,0.0
CSTA,0.13245425
CSTB,10.592422
CSTF1,0.110349245
CSTF2,0.029747054
CSTF2T,0.109647825
CSTF3,0.21641798
CSTF3-DT,0.002454781
CSTL1,0.0
CT45A1,0.0
CT45A10,0.0
CT45A2,0.0
CT45A5,0.0
CT45A9,0.0
CT55,0.0
CT62,0.0
CT83,0.0
CTAG1B,0.0
CTAG2,0.0
CTAGE1,0.0
CTAGE15,0.0
CTAGE4,0.0
CTAGE6,0.0
CTAGE8,0.0
CTAGE9,0.0
CLMAT3,0.0
LINC01933,0.00064042205
CTB-178M22.2,0.0033544465
